,poultry,maize,wheat,grains,beef,cheese,pig,sugar,soya,butter,oils,rice,sheep
ZAF_1996_1999,15.3420301657,96.6880518833,54.8930686168,4.78494834195,9.56202539169,0.923262476291,2.35538472643,2.08216471121e-06,0.342380758485,0.300727980579,15.6165664624,10.7347670685,3.44837566281
ZMB_1996_1999,2.75137478759,98.7647750914,11.1399811573,7.96098448168,2.96789234722,0.0833946308698,0.807326612521,9.09705783865e-06,0.901695770844,0.0308207730714,2.47788525949,1.29466718524,0.310111519052
ARG_1999_2002,19.2276705669,29.5215808565,114.775990718,13.3745542608,43.6571104831,10.3363717638,5.3136609909,37.334569709,0.957620782579,1.07285825725,14.225460856,5.87560058955,1.36945613129
AUS_1999_2002,29.3415018252,3.67019348699,82.5199615436,13.4199259003,25.9623636013,11.1775069536,15.3616323789,50.8123821146,0.0,3.52256280357,19.0486520708,14.5765483161,15.0028557943
BGD_1999_2002,0.748979405414,0.601484699061,21.7259107008,0.256238212973,0.937773681329,0.00890626761262,5.30014702883e-07,2.35286638865,6.79506036887e-07,0.142759587676,6.19892015419,150.831186634,0.888162220169
BRA_1999_2002,26.7805326156,20.6122357034,51.0332535873,2.06151242062,24.0861337998,2.61937753542,9.85762302043,53.2524917491,0.0,0.449615011243,18.0171489087,45.1122009392,0.380028688685
CAN_1999_2002,31.4891600673,51.7011587017,94.0450374044,16.027600134,22.9466674589,10.847018153,22.6672747276,39.1338618863,18.3412612925,2.82131473363,31.2833806566,7.9200948511,0.851316158162
CHL_1999_2002,23.4989571136,14.5669087667,120.863225874,2.19620305633,15.1158444033,3.70759701167,13.0755482261,20.3871326166,5.89755407702e-06,0.77368315603,13.6469254833,10.3735313174,0.678188173997
CHN_1999_2002,8.21760531113,5.29955350199,72.0502153868,4.70831308599,2.96757615369,0.164869915238,25.0968490932,7.21229408393,5.08326559818,0.0679228795862,11.1955826276,81.7024931605,1.97173318875
COL_1999_2002,12.8305739151,36.5593268251,26.6532381362,1.56666635659,12.1950012009,1.25698885549,2.10431230918,16.4311466827,0.0862265254965,0.460398466936,16.6560125648,36.4236990807,0.275808197092
DZA_1999_2002,6.80006496637,3.60062083229,195.701536732,15.69316303,3.02355845175,0.644032279516,0.0745790541343,15.2382062945,2.86842519088e-06,0.359708966854,12.8737167615,2.13277788843,5.03430867032
EGY_1999_2002,7.89367682145,44.6109617851,178.706423164,3.6600082396,6.52057661498,7.10355342837,0.0339326597747,16.8995547178,0.0304961719587,2.17873233123,14.25555656,40.101484745,1.01139718395
ETH_1999_2002,0.581530515785,40.3868093575,33.8458192985,58.3357882562,3.21351690077,0.0779866723315,0.0115771238228,1.54282416345,0.181820213884,0.236020221491,0.637760505946,0.256040633393,0.869084141328
EUN_1999_2002,18.8012937772,9.84461044254,111.234140241,9.5437275581,12.4748001677,16.63683655,33.2573595058,35.8098131676,0.0,3.66522796581,21.7623483621,4.49935269346,2.59477091356
GHA_1999_2002,1.77257301627,43.8597891369,13.5867131068,18.4973975557,0.983061722902,0.0107156200425,0.532545910767,4.02393932458,4.72230167639e-06,0.0774858009313,8.93795653274,24.9314313184,0.908963794327
HTI_1999_2002,3.17150668682,0.0196453909413,0.0274886665705,0.00911587890775,3.10151462755,8.718756025e-05,3.04946920827,0.0166830174365,1.044425e-08,1.0257092e-05,0.00831672932725,0.0382227039318,0.688669264463
IDN_1999_2002,3.80851277333,26.0786169057,16.3631094464,0.196045335125,1.34257792655,0.0333520578815,1.7511975318,8.26441228845,4.09360173689,0.0524222163719,13.495845194,140.454404274,0.389375193713
IND_1999_2002,0.786041041324,6.12781007644,59.4933267125,15.2770169696,1.31229044378,0.00021448829653,0.34235342442,8.1201378745,0.420519009501,2.06116528732,9.00184923924,73.2770785459,0.575553162218
IRN_1999_2002,11.4277414236,1.05633099191,167.08514419,0.407441954023,3.33587904549,3.28211666582,1.05934908046e-06,14.816469569,0.155936357749,2.47046789741,16.8140262036,31.2464962211,5.73608504544
ISR_1999_2002,56.6330552283,0.002877028436,0.13044092019,0.0100380521065,15.7447821532,0.016533715052,1.79324382405,0.030838019063,1.4837e-08,0.0011179019665,0.014574992562,0.0133358664472,1.23303932885
JPN_1999_2002,12.1392894541,16.5621381339,40.8581735397,3.13444334513,7.84603675986,1.86214823008,13.7368983764,17.5281948782,6.13452161439,0.694540830609,17.2801810698,64.634474488,0.322563169503
KAZ_1999_2002,3.61065897025,6.00301208916e-06,152.076306259,4.05210791714,14.4599881154,0.71113330243,8.02857085154,14.3548017648,0.179808244506,0.757551145464,10.5536727656,8.37140210668,5.76660182192
KOR_1999_2002,10.3155948133,1.76367592094,47.632232016,6.14612690697,8.20605378358,1.0024366302,17.0743380934,24.1902975425,8.9614854679,0.104933650494,15.3920170453,93.1898832665,0.113835618552
MEX_1999_2002,18.3979625574,148.851029394,41.4886606898,5.75512593668,10.7188532828,2.50902638878,8.90477647279,42.1932846852,0.0,1.15919270445,16.2360315553,8.59268865427,0.682010106173
MOZ_1999_2002,1.70562718267,53.0842874167,13.4437931481,15.4773593186,0.491192414376,0.022779270082,3.82797807709,2.69916494275,4.85794700935e-06,0.0365471799262,4.69308225501,14.5498730263,1.18682744828
MYS_1999_2002,29.0521773694,1.71201648627,39.0537886529,0.169016378989,3.97379293986,0.212309160187,6.22088413029,23.1099854642,3.80593432014e-06,0.395819124443,23.1290504877,75.5747455921,0.557596642242
NGA_1999_2002,1.32132716319,30.9102210966,16.7281952999,67.0240323681,1.76172527562,0.0607803586276,1.08207058072,4.68401513724,1.78856898655,0.0907268048803,10.1582041277,23.1995173098,2.44838004428
NZL_1999_2002,25.7336054194,5.05954613224,47.1192251683,15.9100190422,21.2623128356,10.7078077362,13.0725748773,55.1834443422,2.3451218886e-05,8.08167022484,16.8750370499,7.97929509395,23.9763810159
PAK_1999_2002,2.11772315437,7.17188852506,127.297305411,2.10750165714,4.48695928611,0.0027611230112,5.02656543888e-07,11.6351005861,0.00579986658892,3.58713387258,14.9977158334,15.0783469263,2.97359432716
PER_1999_2002,18.9773475889,16.9360714965,54.3755465135,6.25115718632,3.85805039393,0.391865918471,2.36578285275,17.0436054838,0.010353242546,0.212380872026,10.2541286761,49.3780383634,1.27365163435
PHL_1999_2002,6.74974459925,16.3337900233,25.8062019556,0.0092317941315,3.21931264127,0.201721921997,12.6990282979,11.8754603468,0.0124468397674,0.12381724159,5.3743322186,97.5544448057,0.379889379248
PRY_1999_2002,6.25399623368,47.6075251488,45.6154573713,8.86703752237e-05,26.3079221442,0.234480860556,16.1741831924,9.43546800372,19.7074629532,0.00381826920411,21.4504070053,12.8102289857,0.493347489075
RUS_1999_2002,10.4539830079,2.05155402866,109.183283313,33.3871128649,11.392983392,2.29463563195,10.5779600501,38.9005308965,0.0,2.516694683,14.0362200135,4.92678435456,0.843103317008
SAU_1999_2002,34.8974162157,0.276473782946,83.3538044296,3.93584664577,2.25332080358,3.05993448863,0.0706202342882,14.8037099336,4.14710679027e-06,1.30378309593,9.03482582597,38.7821105778,5.93856447917
SDN_1999_2002,0.00075130438325,0.00265958501325,0.0357857284542,0.093326396407,0.0085626853605,0.004238902101,2.55275e-09,0.006708806409,2.55275e-09,0.000475273023,0.00264321292175,0.0014158871635,0.007327834335
THA_1999_2002,11.380354337,1.24832701866,11.1059587418,0.978246588885,2.55302802254,0.045073207767,8.00624395593,14.5031742077,1.73295892293,0.199383663659,8.117522609,112.363871529,0.0139584002596
TUR_1999_2002,8.84736993513,13.5969217626,206.749654565,4.13600357876,3.77998345014,1.93894035117,0.0278038042667,12.8319931329,0.359175953322,1.81701319492,19.0261033843,7.70094844812,4.91489412071
TZA_1999_2002,1.10400132992,66.3651980448,10.9479766046,23.6720169949,4.64785091169,0.0642647815409,0.288535413261,2.44093500771,0.0247578641541,0.160288327622,6.11681235952,17.6126021449,1.02785120958
UKR_1999_2002,5.38278592674,0.515131735287,126.699305003,29.3488835616,8.62427802403,1.65018160871,10.1257652513,20.6897822388,0.727219725957,2.22245742321,7.3944103186,2.44009112503,0.308090794592
URY_1999_2002,14.3755810125,29.1291254334,94.4711521081,1.20433193008,46.6920370042,5.8755165043,7.51613815579,16.0032702978,1.73342825763,1.16825441396,8.85123919969,9.47092052309,9.274791984
USA_1999_2002,43.4472569315,16.7127664713,89.1521092234,3.22365868431,30.9423560645,13.5897782416,23.4160785039,30.1566367284,0.0,2.05581638517,37.2079266214,13.2251395164,0.512876407791
VNM_1999_2002,4.10236304097,4.90330021859,8.91824641024,0.00623361775583,1.64782043216,0.0140687204429,13.7353460388,5.4243180728,0.827291811168,0.0698211234715,3.4950838357,174.593779657,0.0545427372998
ZAF_1999_2002,17.8150313755,95.5495526601,54.9153575561,4.76830639172,9.50122910141,0.822717108125,2.09218427115,14.3773457849,0.35831634856,0.231888264186,16.4382258367,12.2434876703,3.60676557993
ZMB_1999_2002,2.95289135265,81.1090112617,11.432661146,6.56941563473,3.04612737391,0.0903280297246,0.747315429742,4.61671717596,0.470494711438,0.0305125758358,2.14973805939,1.69615261225,0.409047924764
ARG_2002_2005,20.1846804308,24.0428923809,115.787182462,11.8279390537,42.0124790674,10.03689618,4.34284668445,39.5801594261,1.97232245536,0.823355231674,24.0634446553,7.27865069006,1.27152323533
AUS_2002_2005,32.1781689276,3.66045587305,83.4270379082,12.7404522051,26.638952308,11.0303922948,17.4250895524,49.4786234367,0.0,3.60873153268,19.7561211012,11.7518097267,12.410057804
BGD_2002_2005,0.855817698895,1.62463664084,21.4471385408,0.183292061451,0.927411116933,0.00783815453356,5.02844455773e-07,5.76049684404,0.0336229689524,0.151290095716,7.23010301849,152.210705228,0.985101080968
BRA_2002_2005,29.3746682625,20.8270141057,50.8598274428,2.62017158655,24.4082544817,2.56550469964,9.28985971557,55.6284231429,0.0,0.410508379912,19.4173342146,45.5644665986,0.360651977415
CAN_2002_2005,32.853691519,50.2910495796,93.0805436022,13.158715168,22.6197377574,11.0020811817,20.1628109182,37.5074555212,15.3565773924,2.90361519246,28.7768697797,9.29920209469,0.954912996555
CHL_2002_2005,24.8084313986,15.8757998208,119.185807657,2.00690306765,15.6788693826,3.83764223325,13.7793427048,39.7146562715,5.68964783611e-06,0.89197966876,19.0924241813,11.4634468259,0.556806477823
CHN_2002_2005,8.53980501294,5.73205549866,69.3090646717,4.15788026091,3.0181794785,0.195142293434,26.1085846411,8.50865776229,5.86854731138,0.0811093068988,15.0087746695,79.1022850716,2.22644427993
COL_2002_2005,15.1197738841,40.4383956647,27.4656850168,1.55501258852,11.5434701259,1.2453131997,2.31017147909,34.1013250737,0.149665292441,0.450538909727,16.2556209783,35.2908630303,0.300214624827
DZA_2002_2005,7.05273043954,3.65483326459,202.753634818,16.0414286891,4.07938250707,0.764005750894,0.071755676288,32.3628634836,2.75983373405e-06,0.470074585214,15.9216321775,1.91091970214,5.13650564425
EGY_2002_2005,7.96602273469,44.5992224025,181.396618114,3.67820325926,6.64370836167,8.27109682006,0.0241513573816,33.8105243909,0.0210730335682,2.10022170502,15.2748398724,41.1991742865,0.893016264732
ETH_2002_2005,0.582901205855,36.5628675157,36.0525347603,63.5596114549,3.28044277877,0.0803535858941,0.0184798059379,3.42348765548,0.166867299408,0.188126434625,0.568763287089,0.387550174001,1.12215012244
EUN_2002_2005,19.6361594538,9.71160415656,110.349324269,9.16111905566,12.4140897332,16.6912599764,33.1047844047,38.3369170139,0.0,3.64291202319,24.0838611839,4.70314830925,2.49937607991
GHA_2002_2005,2.95916249288,43.0345153207,13.9959835666,18.131375658,0.88551195933,0.0116363536041,0.485214503265,8.73521100661,4.37666872016e-06,0.114843754154,11.3232406844,29.9933904069,0.98425914548
HTI_2002_2005,3.23567211074,0.0193012100365,0.0292829007873,0.008618989394,3.3068546024,4.90525625e-05,3.31982563934,0.0254303871315,9.9495e-09,3.980568e-06,0.011244750412,0.040522737546,0.680990097015
IDN_2002_2005,4.56715667876,27.0566820905,17.3666856813,0.192396150227,1.38662233095,0.0394793768697,1.74753198972,17.3074295056,2.88264800049,0.0583208006668,14.9332403064,133.955373432,0.509258552119
IND_2002_2005,1.01251102545,6.83370199343,59.2233987656,15.4276256903,1.16665447878,0.00261121346101,0.315511692064,15.9389479059,0.48099363379,2.37372018685,9.11711364354,69.7976554675,0.551959139607
IRN_2002_2005,14.2485726392,1.06271133727,166.653462291,0.391850270207,3.72675624693,3.58502108972,1.01881070253e-06,30.1339283849,0.187652137755,2.9666040827,19.1307718154,33.1636317164,5.53681944041
ISR_2002_2005,62.6016774562,0.00335023153875,0.133524090164,0.0121567482953,17.8724583086,0.0179940773587,2.12551762234,0.0633805668628,9.27619425e-05,0.000789845988,0.0115868687742,0.0134299035473,1.16567049508
JPN_2002_2005,11.6522508921,14.8534830569,40.3205188937,3.23567107754,6.90675483266,1.91405116573,14.7843473746,17.2520080303,6.17741220574,0.706319769234,17.9127616565,62.3591977921,0.31067409621
KAZ_2002_2005,6.60213688721,5.91237070183e-06,149.132881894,3.27169649111,15.34504215,1.1650860288,10.2827009246,29.0026664684,1.25856748885,1.32880672337,14.4939528989,8.65146754437,5.88060354981
KOR_2002_2005,10.1697952059,1.79616123626,47.9482673339,4.72611186597,7.34141207188,1.28487217472,19.4828213683,27.1245869057,9.00172808773,0.160712423641,16.5654488578,84.5193299988,0.111675353149
MEX_2002_2005,21.6546281694,146.783286841,40.7341097477,6.59353728928,10.5754806536,2.58233032646,9.6468063466,44.3793318953,0.0,1.18845868122,16.9078011373,9.34560127322,0.809950438405
MOZ_2002_2005,1.46167251437,48.057133048,16.4382077909,15.7246523605,0.559925221721,0.0242947957464,4.24300646377,5.91269663616,4.4532304354e-06,0.021258370029,4.57102474436,17.6186558482,1.07752796157
MYS_2002_2005,31.8199732481,1.76286962563,38.7742747117,2.51104677105e-05,4.67079887062,0.246827421406,6.40553616905,48.0618576837,3.58720971278e-06,0.385042575518,24.8649635024,73.4062708248,0.516960088712
NGA_2002_2005,1.38409466113,30.4817929466,18.2692592368,43.7609217131,1.69686440324,0.0607736539928,1.0906560528,8.8725899813,1.95617160271,0.0966325824678,9.71067811261,22.9652883046,2.50391275374
NZL_2002_2005,31.4753858036,6.29985042927,57.191700688,13.3687016017,19.0153425959,10.7501122056,14.1619175406,54.5972918233,0.0,7.75727852899,28.9144450033,8.97545066384,19.9363940348
PAK_2002_2005,2.23538928818,7.28613136311,126.038928789,1.80815160393,4.54176304917,0.00424611124999,4.72060054031e-07,24.5879099272,0.00544685681359,3.71028700754,15.3114397607,13.4979754022,3.00431686345
PER_2002_2005,19.8740545795,18.628630024,55.7053965246,5.98137974461,3.92998384428,0.453563982056,2.79729212171,32.4432725952,0.00996292859784,0.163339132552,11.9315215787,50.4053389927,1.26599528667
PHL_2002_2005,7.24221875814,15.5270972274,22.4947238855,0.029457207677,3.20567687405,0.187271528006,13.0453814103,22.5283913314,0.0189428725405,0.127136298455,4.90747827987,104.619528135,0.359872843345
PRY_2002_2005,6.29852220725,50.3878799007,49.1703852855,0.0001114664989,18.0598238514,0.106875113161,18.6123722054,19.0133379015,20.5239691576,0.00288369685288,20.7420263474,11.065898437,0.543629444881
RUS_2002_2005,14.7453162175,0.983542074186,106.844455641,21.5462567896,12.228386014,3.71233930379,12.0083653969,44.6138782743,0.0,2.7520279947,16.3947125697,5.26217406694,0.832842824477
SAU_2002_2005,32.9414708411,0.253363779511,88.8505428553,3.77872495675,2.71807018818,3.08177068787,0.114572487267,31.3571608417,3.80045673489e-06,1.16879314734,11.1660744581,40.3246074331,5.42272152709
SDN_2002_2005,0.000799374418,0.00213527111275,0.037959271116,0.091443641022,0.0088041153915,0.00397932829125,2.34425e-09,0.0174194596622,2.34425e-09,0.0004511296745,0.00424397762325,0.001601123829,0.007417666109
THA_2002_2005,9.52130538551,1.30670430284,12.9073907583,1.54680108431,2.84911006201,0.0771673338757,10.0975888886,32.2853441591,1.4832753039,0.20754514298,8.79496588543,107.297892223,0.0235723501299
TUR_2002_2005,10.98025737,13.7180791316,207.865105035,4.06800671131,3.50718820804,1.88000889513,0.0351066904734,26.7153227629,0.347254788888,1.86249065285,21.0741314341,7.56771468391,4.2263779223
TZA_2002_2005,1.20318376778,64.8815268094,12.369992032,22.0282252418,4.92338600831,0.144261059752,0.291441568875,6.01125145657,0.0262084968664,0.30573312154,7.55611175338,18.4248713247,0.988266497969
UKR_2002_2005,9.73527816287,5.68899021985,122.546792671,30.8308096471,8.32964759686,2.94339915223,9.91465341986,44.8997977708,2.25739763647,2.14418970198,10.7169778305,3.3154853994,0.311422801624
URY_2002_2005,11.4438154318,29.3164397198,109.900968832,1.20272556137,40.4631671005,6.63810193521,6.44964843502,33.3005242677,1.61093493122,1.29849787686,15.3881713067,11.2952329169,5.75482006766
USA_2002_2005,46.0121373216,16.4863465783,85.0344751728,3.1950356942,30.4220218854,14.1150538768,23.3439069025,29.0423920671,0.0,2.06022525875,38.7849149563,12.7255766176,0.497293687591
VNM_2002_2005,4.5469634335,5.01539492149,11.0258263448,0.0119760210281,1.88384705986,0.0189981902478,18.0071175244,11.2398028216,1.16309137535,0.0920687212602,4.40170119703,175.761160893,0.0740001473426
ZAF_2002_2005,20.0466269968,93.5768792155,56.7395118398,4.75745594109,9.67526234764,0.827650132501,2.51009742683,29.733810693,0.37734499287,0.269751558465,17.4647527566,15.3989534264,3.20875378065
ZMB_2002_2005,2.90749380716,76.8302116748,11.8983559357,6.83689794574,3.52355969841,0.0917817816256,0.622721458754,8.53454608193,0.52947622014,0.0280424941504,1.72919772587,2.42491146516,0.549506586425
ARG_2005_2008,26.6093811852,25.7509963114,115.561215178,13.6671368138,45.1066519617,11.2739910619,5.64344604681,41.9281601903,2.51517507145,0.800169937062,22.7074813949,7.90714559945,1.14532596193
AUS_2005_2008,34.1256373186,3.58133908657,89.2621546267,12.1708076939,25.3462782639,11.1089737292,18.8853332228,48.8252948208,0.0,3.78478752752,19.9124688573,9.59218896467,11.9452384737
BGD_2005_2008,1.06990366673,3.335788341,20.1198341402,0.103166243168,0.91437282261,0.00749135009786,4.82054833441e-07,7.82570499338,0.145590937611,0.151049339055,8.33967775405,160.002789464,1.04064478233
BRA_2005_2008,33.1105013193,22.0328345201,51.0589242538,2.64753120201,24.3876287467,2.86038651047,9.57640444278,60.7496701479,0.0,0.410010574353,22.7820087505,44.8190260359,0.391271782241
CAN_2005_2008,33.4852417131,48.7756058239,88.0889496534,8.66109907924,21.7902611405,11.3585385223,18.711479937,37.8845769674,12.4730946487,2.67697425754,27.7875451331,10.5465600529,1.03626749548
CHL_2005_2008,28.610396335,16.7960927296,118.841571892,2.01536266798,15.2592347753,3.79230272153,16.2760303976,40.290219995,5.49830713083e-06,1.00105784279,23.1873008389,11.3200605092,0.590471327327
CHN_2005_2008,9.69983523147,6.64598345742,66.7734340479,3.73955353809,3.10792348188,0.214554663743,26.7458474609,9.49784130186,6.4331821844,0.0871523445749,17.6894472224,77.8936237811,2.45073902508
COL_2005_2008,18.425839186,41.2914762063,27.4172796059,1.60994931903,12.4093842991,1.22338040384,2.8696682212,35.6269763657,0.137170671381,0.448292725366,16.8435395058,33.5170843171,0.260016603314
DZA_2005_2008,6.91476910909,3.69662659384,208.849340871,16.0409036257,4.18145573185,0.686570434232,0.0687975297425,33.9999030902,2.64605886565e-06,0.448794805454,16.6632110402,2.24505761871,5.30497385358
EGY_2005_2008,8.50224276632,44.6707834416,185.971934269,3.48490872443,8.59384034469,7.59299677273,0.0227934849923,33.398402345,0.00644066672069,1.94855559982,16.9777946118,41.1416462194,1.34761572435
ETH_2005_2008,0.504082442042,37.6373798826,36.8468313388,71.7238728755,3.21652633536,0.0743940839288,0.0195596427649,4.29908189128,0.153593348634,0.0246140857366,0.43036626885,0.640478027488,1.43333020197
EUN_2005_2008,19.7260978542,9.4900903825,110.383025908,9.15690655771,12.1400633106,17.4320303395,33.1684566958,37.5011378221,0.0,3.8577804182,25.2139663816,4.95138146373,2.42273722906
GHA_2005_2008,4.09915804978,42.9053784285,13.9933783556,16.8528015337,1.21346489339,0.0158727056455,0.626863272112,9.10640856247,4.04899673172e-06,0.099569169325,11.5749525252,27.7556980078,1.14248923144
HTI_2005_2008,3.29432033552,0.0193137987528,0.0292269658258,0.00859418452325,3.34107241757,9.095251775e-05,3.26882986141,0.0274380224918,9.49275e-09,3.1489729e-05,0.0112246727395,0.042281227946,0.69541657502
IDN_2005_2008,4.92732201739,27.7700556324,18.7192167678,0.194810455641,1.38180931125,0.0467773540661,2.01155250458,19.614753781,2.82202631266,0.0539637663758,17.0580297884,133.089847099,0.471195069875
IND_2005_2008,1.25698007667,7.00737752374,58.5358883486,14.7057457162,1.06913384495,0.00822528051276,0.265755248238,17.2672037649,0.638948973263,2.53862661436,10.3829839922,69.0153399424,0.569547943546
IRN_2005_2008,17.4627828147,1.05170276009,166.77284698,0.378612993632,4.21753110671,3.78292939806,9.84393783444e-07,31.3884062502,0.266662680743,3.34136299803,18.5269578458,34.1844749551,4.58611476093
ISR_2005_2008,64.6238991965,0.003217134173,0.13295484184,0.009640504367,20.5327157404,0.0190329208365,2.11013428007,0.0635721949748,0.0002675993735,0.000943722825,0.0137180338302,0.013586190652,1.31556481848
JPN_2005_2008,11.8296126679,12.3551205469,39.7202697292,3.43227910289,6.35997636977,1.93982789366,14.5737626876,16.8199179863,6.04714763012,0.694810727919,18.1690425082,60.9863314673,0.318684885058
KAZ_2005_2008,10.8662214044,0.0785417952357,144.12209067,2.93374731457,18.5245239616,2.09694669608,10.9876347029,28.3641651121,1.7716111526,1.64281189296,15.0287741525,9.91527730998,6.68717512337
KOR_2005_2008,11.531264335,1.95482440467,48.1212601302,4.32195688115,7.06264945514,1.48371237506,22.8362547288,26.198976982,8.93687922012,0.162261672301,15.8390396907,78.7969720675,0.109801603094
MEX_2005_2008,23.4605049297,140.930826501,41.7035214294,6.01769439649,10.2456610108,2.6967850335,9.80472009509,41.1094685541,0.0,1.35096098016,17.084704127,8.55499659805,0.669762418696
MOZ_2005_2008,1.42690002422,51.3723211578,17.4618409769,15.4815648797,0.634745001174,0.0119349250474,3.48696802115,6.8235466846,4.08482109041e-06,0.00891493268507,4.8077513501,20.9902766125,0.948471723418
MYS_2005_2008,34.3769190127,1.75510596192,34.2449053835,2.3785699888e-05,4.54438716627,0.299471151729,6.06877748221,48.3065333591,0.00413899232675,0.362432862457,24.6058455333,77.0293496491,0.613622160452
NGA_2005_2008,1.44304664883,31.0203036934,18.440638286,40.6754371515,1.47098614193,0.0609207303453,1.10131784472,9.01850202375,2.07189676387,0.165762465847,10.8797843142,23.468629937,2.4803604598
NZL_2005_2008,31.6443714592,6.14753565974,53.163298474,20.4658354543,18.2777319746,9.79034964844,15.7873491318,51.4227717089,0.0,7.45805396329,22.7432642289,9.14371086641,19.1541584207
PAK_2005_2008,2.87336909223,7.3482044454,125.115245027,1.81718718525,5.55110615823,0.00740784977176,4.44014260231e-07,24.6008084918,0.00511461467045,3.73301010067,16.2705160452,12.7650383017,2.41361346966
PER_2005_2008,23.7968852578,18.7571441762,56.3974638423,5.87248806125,4.18778894106,0.578994988113,3.1048944032,34.2855239008,0.00960227773292,0.168268848405,12.3449873126,56.0263443477,1.26748991165
PHL_2005_2008,7.79507085365,16.2065817535,22.5719040719,0.0365626906581,3.20025466236,0.145612527037,13.9395273843,21.0740075831,0.0124615026527,0.133708105367,7.17758978729,114.814860283,0.460249041766
PRY_2005_2008,5.87816082789,53.1668914715,49.6742672864,0.000106393572605,20.4848417702,0.0879580743981,19.6993417055,19.3282349456,14.5116692024,1.51990819696e-05,22.2101834988,7.8131167122,0.483800284904
RUS_2005_2008,18.925096896,0.969895242452,103.217571089,14.6604993129,12.7627487674,4.92316340317,15.1010158418,41.3612972849,0.0,3.19871615871,19.7928955059,4.93794807898,1.06286822263
SAU_2005_2008,34.1928291925,0.233223776324,91.6924871097,3.49835664486,3.55864800262,2.29102378812,0.107466626041,33.3213946837,3.49835668373e-06,1.2232607411,12.1086047172,42.061946397,5.14392315961
SDN_2005_2008,0.00065783601975,0.00201434523325,0.0414736980195,0.089517716234,0.00824554738575,0.003713069363,2.15175e-09,0.0216790716937,2.15175e-09,0.00041734332675,0.005643290487,0.00122909179975,0.0101516468955
THA_2005_2008,9.20440024815,1.28378307299,13.3331443602,1.62402866448,2.61042095852,0.136014718623,10.979017765,33.7218908279,1.51209579665,0.172909212154,9.77155578837,103.235014213,0.0365482479698
TUR_2005_2008,12.2494595368,14.7174390078,209.815927548,4.0049146897,3.74501830787,1.9609963655,0.00858580882574,28.3043115276,0.594495194169,2.06696472432,22.2172044572,8.30771498826,4.0560118049
TZA_2005_2008,1.52192938546,66.4668278396,12.4760929311,20.2828506668,4.79643815982,0.235073929424,0.276699901614,7.36554837494,0.0239756269304,0.387776547105,7.81706218732,19.0089270081,0.936018788408
UKR_2005_2008,15.5333884317,10.4554771346,123.239957536,24.705323545,8.19858839502,4.18707816414,11.1027474361,45.2729065526,4.21402683897,1.97036870745,16.972121794,3.45882619927,0.298791430889
URY_2005_2008,15.4240413699,32.2529193036,120.69387141,1.21373248263,40.7530634891,9.07372684816,7.24472456499,34.6876205098,2.83763553862,1.37033029636,29.0630834318,13.1284582123,3.76077719263
USA_2005_2008,46.8811267554,16.1529669261,84.3400038842,3.12228084377,29.8660412495,14.8413666861,22.7880633623,29.4680902625,0.0,2.18809638744,38.2970809054,13.1962477359,0.471635147969
VNM_2005_2008,5.85451388101,5.10039866704,12.552727989,0.018740489182,3.02516030792,0.0389652299364,23.461283385,13.2249591985,1.5271299147,0.111221279962,6.126498781,170.102342809,0.113284497493
