,poultry,maize,wheat,grains,beef,cheese,pig,sugar,soya,butter,oils,rice,sheep
ZAF_2005_2008,23.9874446212,91.0899575381,57.202038367,4.768629417,11.1846634533,0.938759322465,3.581856909,32.7176282587,0.512876774316,0.26222442086,17.1308777794,15.4459340689,3.21776147411
ZMB_2005_2008,2.61126259125,79.1618101323,12.8427164464,5.29938332973,3.51468545557,0.0946693442484,0.984177176676,8.40088866567,0.497118521777,0.0232897163383,1.83578068359,2.20540577142,0.560646935616
ARG_2008_2011,31.9740284911,30.226865406,116.111811071,16.9643856164,42.7325970173,11.4342340366,6.26437054331,39.8883782219,2.43847393808,0.749861726711,18.7418954669,8.10386266325,1.06001381798
AUS_2008_2011,35.9679179379,3.41641044198,72.8118477442,11.7871572419,23.829185481,11.1737565107,19.7321926806,47.3844842893,0.0,3.49374756152,20.2124667562,10.5730181517,9.57769987493
BGD_2008_2011,1.16538646714,3.42880641561,21.4107722334,0.376111241364,0.909818673899,0.00866097571247,4.65607586771e-07,9.66843679142,0.223615730926,0.164625008398,9.25927516216,173.590792578,1.11414074769
BRA_2008_2011,37.746251479,23.2724353963,51.4160582166,2.63921430126,25.3288999601,3.29827483273,10.5521583616,60.2099284847,0.0,0.399452758385,23.3051627523,41.640650732,0.398708695762
CAN_2008_2011,32.9232363354,47.2228322444,81.7460262809,7.99817187087,20.451992964,11.579250159,17.8075299791,35.9065668968,14.2664420772,2.69671949845,26.4648888236,10.9347717614,0.981243430909
CHL_2008_2011,29.1453281463,16.8704016186,117.183442077,2.18619961281,14.7164494021,3.91368729129,17.9038810675,42.8613612729,0.0130844097039,1.04387662465,21.3726616604,11.552962647,0.559587460425
CHN_2008_2011,10.8777991793,7.10353071281,64.9607086461,3.28257724352,3.31658310789,0.220568192647,28.6334194793,10.2848066099,6.70798586131,0.0962488093563,19.9108005648,77.7592297369,2.58827764311
COL_2008_2011,20.8543369371,41.3897571639,28.3804062079,1.57708909586,11.6943685176,1.23929289832,3.47677977915,34.1833491867,0.0672547887498,0.441294692078,17.5170526155,32.3465483457,0.21687494527
DZA_2008_2011,6.74058868708,3.6242980862,209.492421393,16.0197770951,3.88055016674,0.574054854763,0.0654959040736,34.7328070107,0.0503612735009,0.435341904054,17.1262107925,2.54528680346,5.54185279405
EGY_2008_2011,9.22347162084,44.5880028461,188.623958857,3.32629614199,9.01880439581,6.40241147363,0.0967911332152,33.607661728,0.0350115189612,2.16626009343,19.1064536844,39.7053544063,1.50178027855
ETH_2008_2011,0.53915421922,39.3533088752,39.7308830154,78.2377019423,3.1646152694,0.0692136821205,0.0180604224558,4.46734695941,0.118375978919,0.157618850382,1.62602727257,1.17914241644,1.4314588824
EUN_2008_2011,20.4418390995,9.50851170513,110.404358234,9.37936843947,11.6083092715,17.3856218969,32.5065063554,36.4226798914,0.0,3.94399514945,24.061781025,4.98758679065,2.13104079978
GHA_2008_2011,5.17154247747,43.3296883727,12.5707669654,16.2182141344,1.03877730175,0.0207674225735,0.755131404967,9.42121644691,3.75002764154e-06,0.0844099776723,12.1207336407,29.2659286228,1.49128076319
HTI_2008_2011,5.16303557301,0.0209065508047,0.0225711809628,0.00851187093525,3.33123635351,0.000256634911,3.14425157151,0.026837285466,9.0695e-09,4.355539725e-05,0.0107246284973,0.0437020110122,0.599765541327
IDN_2008_2011,5.5694976517,28.1234331455,21.4501007835,0.315793568641,1.61386948663,0.0574669232336,2.19612680506,21.1096337989,3.16132522764,0.0504381560816,18.1540033884,134.636293705,0.432731285466
IND_2008_2011,1.5315953868,6.99501585044,58.5105633698,14.1383482332,0.959325541611,0.00100792920434,0.238281148888,17.8167661549,0.791951196742,2.67698029719,12.0840717282,68.8305266708,0.540241325648
IRN_2008_2011,22.0347782184,1.01596278483,166.892890063,0.365746602537,3.99342072419,3.60524188391,0.00262685802121,32.1870179659,0.241935066072,3.38716220771,19.0968645212,34.108931952,3.12880786391
ISR_2008_2011,63.5267185282,0.0030009866965,0.130114934212,0.0076388752275,19.9985362491,0.0175348095205,2.02264002889,0.0623514028915,0.00024987188625,0.0009253921755,0.0146142562153,0.0138583899395,1.61612071551
JPN_2008_2011,12.3088457183,9.79997305699,40.2709949589,3.48367855077,6.63989787405,1.89472006066,14.5420347033,17.2416744378,5.79718455993,0.641978340592,17.6395094894,58.9236249273,0.245333219006
KAZ_2008_2011,11.6231483839,0.538125233922,146.581573685,2.8366484333,18.5803989282,2.51610844043,11.2364757662,27.8727300411,2.77778863465,1.37528243203,15.7543440282,10.7551429556,7.57791154515
KOR_2008_2011,12.8673789813,1.93188043654,47.7658368766,3.19153326177,8.06038234152,1.70230765279,24.0911172656,26.7575184352,8.54484342376,0.174943507277,14.4437884089,74.0347973893,0.103406533008
MEX_2008_2011,24.2533595627,140.319132408,40.5376671459,5.38759892784,9.78459070739,2.86467043892,10.3885269136,36.4606554949,0.0,1.28948627657,18.1543559872,8.26500025483,0.57346274484
MOZ_2008_2011,1.60282864259,55.1582312132,16.9988060072,15.3240236699,0.619805634492,0.0148449301885,3.20622766417,6.96176743706,3.75444169636e-06,0.00852204767146,4.28538104466,20.0290860241,0.790832728396
MYS_2008_2011,37.5297763722,1.68589907223,30.6899086256,2.25982216065e-05,4.18940962372,0.371392415544,6.25697214151,50.5573445169,0.00650030096328,0.317615309298,25.9969779853,83.1640239623,0.662610406061
NGA_2008_2011,1.29977729654,31.2606145727,19.0356970264,38.8861935515,1.33415538295,0.162563647978,1.14199556203,6.86649676474,1.99029483972,0.211801772812,12.1659902102,25.3778274125,2.15982429457
NZL_2008_2011,29.428641888,5.88447142883,58.9763788786,25.0584758238,19.212307475,8.10438986251,15.6310472851,49.4645375571,0.0,19.1575988393,18.6679800465,9.41284505877,8.25552279024
PAK_2008_2011,3.58980581269,7.44202986283,125.240168415,1.86040969461,6.00090728788,0.00731132722767,4.17259371628e-07,25.4951056106,0.0053080081179,3.80320042619,17.2933843431,13.0061955358,2.18953421045
PER_2008_2011,30.1828788712,18.7111141984,57.7637080997,6.03678438533,4.17098492739,0.752038582469,3.17935483709,37.6478601823,0.0327983583753,0.254749493985,14.047234432,62.276019078,1.21335338795
PHL_2008_2011,9.16956721847,17.086774172,22.7485985162,0.0521275430545,3.28391378512,0.167248742158,14.3587399736,20.4244921112,0.01980886293,0.210124153674,8.34256112194,117.438866889,0.528643977806
PRY_2008_2011,5.38443275199,54.696483094,50.0433488975,0.000102135334942,27.0148565176,0.147878034539,19.4247254013,19.6926704006,12.1623846054,0.00568027029039,25.9339974743,5.73359764406,0.498378362216
RUS_2008_2011,21.7516372884,1.03908015364,101.027086145,16.1392933048,13.4271349143,5.18707005129,18.1483160685,39.2022920493,0.0,2.89653045734,21.1550375253,4.91406468234,1.17251589411
SAU_2008_2011,38.1985050903,0.216318149033,94.4336910586,3.2447722355,4.08017913326,1.57268063149,0.102614135592,35.0050439681,3.24477227155e-06,1.30153389287,10.3052999091,42.3251939689,4.74631978227
SDN_2008_2011,0.00077017085475,0.001704174322,0.0491886098125,0.080688243125,0.00753582247225,0.003440763377,1.97775e-09,0.0240229436375,1.97775e-09,0.00038542968475,0.00647977192675,0.001292859833,0.0103775660818
THA_2008_2011,8.32168002343,1.27534409262,13.835842418,1.50794773552,2.1243397909,0.157335404168,10.1643062017,37.0908887836,1.0752890691,0.148399147785,10.0794621261,100.566263132,0.0396106871121
TUR_2008_2011,15.024766958,15.4791855433,210.311692183,4.00091242486,4.73355066295,1.93973867376,9.77187555098e-07,30.3538043536,0.897409380973,2.30530896093,21.2736368595,9.01583610606,3.6525392957
TZA_2008_2011,1.64204903266,67.3015971016,13.1678579541,19.5786295911,4.24706655275,0.274867512928,0.273380719281,9.20548643908,0.0218247917472,0.614932003801,7.42306155472,20.5992990246,0.923144989306
UKR_2008_2011,20.2699205677,11.1492726829,123.616967922,21.3899023329,6.75712733819,3.64288808284,13.0233243375,41.1486766961,2.52861956878,1.83440930454,19.5713236479,3.17741656365,0.365620084954
URY_2008_2011,18.0912107957,32.2123687538,115.914667446,1.19495670223,38.8060220132,9.99002736913,8.44885180571,36.51204159,1.59349818031,2.44140297633,37.481317495,10.5142613567,3.58856781691
USA_2008_2011,45.664537699,16.0533323739,81.8065163127,3.04735079108,27.7713083984,15.0220821168,22.0055232069,30.6470547342,0.0,2.30317467848,35.9898323307,12.7482566221,0.413072059819
VNM_2008_2011,10.859552363,5.29601807425,12.6794314139,0.0210576428592,5.05889511546,0.0530797515318,26.6449798767,13.0307100728,1.65329737055,0.126991527443,9.3864558752,163.882532788,0.137515469796
ZAF_2008_2011,28.786187401,89.4283932491,57.7414006164,4.61997104856,11.04693492,0.927353297014,4.32667225909,34.8467103215,0.689474700238,0.261618335725,18.9099153977,13.6776856895,3.21055505367
ZMB_2008_2011,2.64352294096,85.303607506,13.6534410432,4.43971543218,6.44890461535,0.103782581025,1.34974195859,9.27121500263,0.464774585466,0.0123119810349,3.14142536713,2.65910390158,0.576430016065
ARG_2011_2014,33.3630355904,32.3374042272,116.967798659,17.7876694197,40.4174846822,11.9200387964,7.22214021352,39.2200696082,2.53792158674,0.749736340323,18.7154515236,9.36409208841,1.15178116356
AUS_2011_2014,40.1834475502,3.24961988657,78.7212582697,8.67431233332,23.000163232,10.5108963512,20.030930074,46.7604119757,0.0,3.46338477421,21.7869216163,12.5847525726,8.39724188699
BGD_2011_2014,1.21939225333,4.09684020585,22.7252120266,0.489420615836,0.897424334216,0.00860645220935,4.49435761492e-07,11.370466519,0.209727140432,0.171678948361,11.2771313057,179.084946908,1.16178954067
BRA_2011_2014,39.0970619124,23.4843631474,51.5204314104,2.74148069468,25.4876528751,3.6196275705,11.3473114392,56.7554392486,0.0,0.406799666133,24.008437164,40.3521397749,0.402659534752
CAN_2011_2014,31.985579061,45.7928297267,77.7494376879,8.87952185052,19.3052475229,11.6056092937,16.6940898714,33.8099875683,16.4127522687,2.77272096455,27.313667695,11.0114668317,0.89621348488
CHL_2011_2014,31.6981920303,16.5908131619,119.717371616,2.11675892066,15.8194250384,5.61499133747,18.8870248765,43.5893379335,0.0130842395958,1.18901317962,23.9299681021,11.5573871995,0.478946820047
CHN_2011_2014,11.5446181948,6.53303186242,64.2071760999,3.38476834624,3.51292342026,0.227522237672,30.7483108124,10.8078617933,7.13320238997,0.113156068332,22.8866880179,77.724376234,2.73186780037
COL_2011_2014,23.5367720161,40.2661811136,28.1496865655,1.52867402933,12.3199590484,1.27196514685,4.62407479388,35.553174027,0.0691951559258,0.436806098455,19.6586850407,30.3415049529,0.196271368284
DZA_2011_2014,6.6914174944,3.56872671691,209.780887822,15.6041062562,4.02147691317,0.684165329272,0.0619028505334,35.1753499217,0.0333649428176,0.582422354192,19.8156926563,2.93332727294,6.77760616609
EGY_2011_2014,10.1498628658,43.5717847884,189.435012689,3.37636788011,8.80815315847,6.46510976476,0.170968033776,35.5471201761,0.0555217977444,2.11802119241,20.0827287249,38.8924884753,1.33564568972
ETH_2011_2014,0.560316180124,42.4356799591,40.9134193683,82.1391826359,2.70098264209,0.0653670004669,0.0167172520844,4.60165263797,0.302846073366,0.192928670611,3.97135141728,2.23931849171,1.36164796416
EUN_2011_2014,21.4676754183,9.52476324065,109.684450016,9.39539924893,10.8509129828,17.4864890968,31.7447030107,37.8776459548,0.0,4.05635674813,22.7697504772,5.08516914112,1.87811298024
GHA_2011_2014,6.94228559978,45.7789042969,13.2010706551,11.9286303124,0.874761814918,0.0221637394842,0.806895732649,9.71278685893,3.48331352637e-06,0.0689617246247,15.4483573232,32.6105323667,1.52343335491
HTI_2011_2014,6.33392418039,0.0230703530222,0.0193045449005,0.00586056616075,3.46286587061,0.00023517516975,3.27454435383,0.0280043560655,8.68975e-09,1.234508425e-05,0.010275357037,0.0432303548058,0.530619466345
IDN_2011_2014,6.36884170027,28.6882853314,23.8340386377,0.407183560764,1.77529010379,0.0780419217579,2.29885761958,22.8234927193,2.95555628281,0.0724619796032,20.9287351762,134.943282078,0.401006746583
IND_2011_2014,1.63432152662,6.95991647552,58.9832718981,13.1638948124,0.560502880759,0.000195837216935,0.219844949877,18.570409962,1.29557267696,2.8953110727,13.3552783387,68.9561965241,0.509112396399
IRN_2011_2014,22.5804430559,0.978557182359,166.906144296,0.352280585649,3.55857490232,3.44536374479,0.00256118617659,31.847521887,0.152730549868,3.25433146999,21.5656343082,33.5026413764,3.13903307774
ISR_2011_2014,61.5287503602,0.00283824978325,0.129241163817,0.007224635812,19.9670036962,0.0165265546077,1.737654517,0.0631054064568,0.00047523005,0.00099366053,0.0154306525077,0.0153786049233,1.84418948463
JPN_2011_2014,13.0100802935,9.26718806215,41.4610844795,3.64257684554,6.78639569918,2.1752858136,14.7201586765,17.1808163349,5.50459609808,0.610548242035,17.6015382233,56.7205566494,0.169443872802
KAZ_2011_2014,14.3371043584,0.58975331875,144.74402552,2.70117031449,17.0132741059,2.65415987882,6.61009847445,27.826140382,5.35946473614,1.21949666534,16.1390743272,10.8572637809,8.06684065747
KOR_2011_2014,14.8632753607,1.90540720824,47.3612303764,2.7524533795,9.18417835858,2.15546237227,24.7623094451,30.0133797142,8.79962437232,0.187994889283,13.4005299629,68.8560459046,0.114979731587
MEX_2011_2014,25.1636479269,134.710752734,47.1814181573,5.27913474603,8.87011938606,3.267934187,10.8264589024,34.5276273971,0.0,1.50140355363,19.9769494288,8.32214667032,0.512382444565
MOZ_2011_2014,1.61596479802,52.8243438492,20.3591978759,12.227982719,0.775256583062,0.018289085268,3.75199714366,6.50216968029,3.45057789414e-06,0.0223752461887,4.0618092446,22.610906843,0.766491920782
MYS_2011_2014,40.8529923684,1.60781660493,31.0901235116,2.15515953941e-05,4.65849168673,0.504023797709,6.43090677157,54.0140821008,0.00236455707566,0.369970464846,27.9338563427,84.0455981005,0.765147779052
NGA_2011_2014,0.838321650904,33.8269161861,20.1406340461,38.7162404875,1.43456019626,0.0645712012877,1.14930253867,7.98286582796,1.84689247619,0.120460827077,13.3926225824,29.3314877762,1.93994193797
NZL_2011_2014,32.5267136065,5.50074699867,80.6453819493,19.5429907177,17.1348923371,8.28356931531,16.1816316252,48.8163526895,0.0,25.4836803226,19.7534779807,9.69155249268,5.58890438898
PAK_2011_2014,4.23269419509,7.70967789332,125.524425883,2.07662096745,6.18207007139,0.00774464640034,3.91687614988e-07,25.8992890284,0.0042002822719,3.89102774455,18.8065291671,11.648464733,2.16049052661
PER_2011_2014,34.7232782137,18.2820915281,59.9453854127,6.24731230402,4.44744670465,0.820024058989,3.30622452573,38.3783610607,0.0188527439241,0.29761432321,19.5593548822,63.8962560157,1.21729595975
PHL_2011_2014,10.3886831482,17.9455166789,23.068167354,0.041332411554,3.09425266705,0.191615514696,14.3013845929,22.1498524758,0.00642036408895,0.195464392613,9.66078480143,117.616292232,0.511471228788
PRY_2011_2014,5.78708319013,55.4648096917,50.6499748935,9.81105358657e-05,23.2702550515,0.281118415304,20.9450316265,19.9278071922,15.8872040829,0.00187736927087,25.4656041569,6.16114999436,0.548173152773
RUS_2011_2014,25.48078409,1.14247398945,100.297274737,14.6251240214,12.8953945569,5.70442515663,19.5780574925,38.6086634998,0.0,2.89326115342,23.0519804421,5.10177369507,1.20553543322
SAU_2011_2014,40.5675095662,0.201190505764,97.9288479167,3.01785758647,4.24167475783,5.73629841003,0.241706321478,36.5804332172,3.01785762e-06,1.89538743487,15.5143964257,42.8478234726,5.46983104763
SDN_2011_2014,0.00096275146175,0.00115755660875,0.053512910131,0.075777732091,0.00721392964125,0.003178585068,1.82575e-09,0.0303702583658,1.82575e-09,0.0003516233985,0.00773304577925,0.0013575912685,0.00965584430475
THA_2011_2014,9.01267930029,1.26281926249,15.4598744667,1.49309831672,1.90090215948,0.198949420619,10.6593833748,41.0885460729,0.538945642725,0.177937223038,11.2644903383,100.653247189,0.0392216806232
TUR_2011_2014,16.6050047338,15.9839217181,209.365838097,3.86761663074,7.3041911148,2.08160791915,0.0127098094833,30.4810151574,0.673581408922,2.79198791609,24.4627546614,9.15903744745,3.87263544406
TZA_2011_2014,1.60913121472,68.1470970816,14.0156763555,19.677351119,4.10962193028,0.267599886341,0.248803597361,10.1900715587,0.019842410474,0.642889223182,7.29655458973,24.7970933835,1.08051081712
UKR_2011_2014,21.1905438503,11.0512374508,122.727222386,20.2844147097,6.25153972111,3.08747676953,14.9392132963,40.664706895,2.28372428192,2.17989184332,17.4283945107,2.94946835289,0.379271061151
URY_2011_2014,14.6911884178,31.7421537329,112.901935736,1.17563867762,39.6473068718,13.8275941425,11.9165746658,39.6733040678,1.03679360121,0.981001803608,28.6061194488,7.87314610397,4.33338759859
USA_2011_2014,44.9957121046,16.0553903331,81.8141004157,2.97542062552,25.827170957,15.3693787881,21.0301214109,31.8362132799,0.0,2.46547953149,37.1178033808,12.1942368743,0.3865188847
VNM_2011_2014,12.9935811915,5.62280469442,13.4007266459,0.0603619080473,7.87851988607,0.0493879404099,28.1711639099,15.9687041196,0.919415154577,0.165666561864,10.7879015353,160.02686935,0.125893829952
ZAF_2011_2014,30.8811312743,89.1678458847,57.9191422876,4.12656351743,11.0679444565,0.943486214853,3.49666721791,35.9753391551,1.20571508896,0.261759128685,21.0227350002,16.9019909164,3.01881901231
ZMB_2011_2014,2.72272354531,87.8762217563,14.6880679846,2.79531589832,8.32892182301,0.182247911097,1.84344790279,11.4784936353,0.424473115771,0.0180335043837,6.45053538912,2.81865044717,0.586399291349
ARG_2014_2016,36.1862616974,32.9120436506,117.471914127,15.838580745,39.9033544119,11.7413516314,8.42075490494,39.1250042463,3.03258835184,0.836638386689,18.7012125679,10.1829137135,1.1921530162
AUS_2014_2016,41.8739634742,3.18498447551,80.4971471688,8.78084677249,21.4375168677,11.1085566186,20.7398660479,49.7029289882,0.0,3.86255013416,21.8268539583,12.1992967398,8.66313594915
BGD_2014_2016,1.22257332616,4.34788786937,25.124508245,0.479564277653,0.882669338661,0.00720588818731,4.36080487332e-07,12.6725474314,0.139636818176,0.169407608888,13.2439305041,180.931474266,1.16424200558
BRA_2014_2016,38.9726672479,23.8171881805,51.4043078572,2.82441644891,25.9101046982,3.70819791667,11.4810584031,52.7845018367,0.0,0.396691246011,23.1002156438,38.0810229791,0.395008496256
CAN_2014_2016,33.8698347711,44.710989521,76.0530133462,9.37825218594,17.3877046714,11.9774375007,16.9517792557,32.6691274731,16.8311185652,2.88079932035,25.8930292049,11.1067447753,0.921353059408
CHL_2014_2016,33.1677344366,16.1593370872,119.77935742,2.06170852492,17.1732395026,6.3717257771,17.989706525,43.4220736349,0.00496677731268,1.28476994944,27.8070921455,11.7303640574,0.42480301561
CHN_2014_2016,11.7795049186,6.17770335623,64.3196590925,3.46914707502,3.84753422981,0.245013421943,31.521431904,11.4288181602,7.82358231391,0.126441019432,24.6252916835,77.8165438528,2.94996385516
COL_2014_2016,26.7180022159,39.4467053714,28.736313834,1.49308663084,12.0688980332,1.26983074828,4.85840068651,35.5601779132,0.0619321354646,0.42490843483,20.8425246398,31.2454365601,0.200628334393
DZA_2014_2016,6.4064280134,3.53087794986,209.84679109,15.1323340708,3.96229540262,0.772187206891,0.0590161028763,35.7109402601,0.0404546521499,0.528949641844,22.4467626044,2.8473185143,7.07103563304
EGY_2014_2016,9.43485027217,42.8142500501,190.178011535,3.22531030267,9.14038834276,6.32267174706,0.164876223802,36.8792738731,0.0327184839579,1.91791943755,21.8524717438,38.7312893017,1.28604391493
ETH_2014_2016,0.54911020889,42.8073636646,43.0668116151,83.0260782682,2.4868912117,0.061389098211,0.0157003652102,4.7677711849,0.340317932911,0.179218487323,4.91070114356,3.09128301474,1.2905481347
EUN_2014_2016,23.0909423501,9.5527796823,110.007079347,9.42303517522,10.8331417848,18.0708868143,32.2749020979,38.2210364604,0.0,4.29535858646,21.0375246292,5.39770387823,1.88988662532
GHA_2014_2016,6.00724522309,45.0248483122,13.8512686481,10.2919128403,0.816332250053,0.00483061257449,0.786927621471,9.92351683172,3.28461125348e-06,0.0354193114603,15.5535854694,35.0023496229,1.51967603316
HTI_2014_2016,6.54104633932,0.0234632301247,0.0183582036893,0.00333134622067,3.46429923603,0.000151438842667,3.22930343211,0.02827092012,8.404e-09,1.40066013333e-05,0.00995756710933,0.0439484890603,0.575204401453
IDN_2014_2016,6.65578552006,28.8639953278,25.0263075164,0.370845645803,1.85397332344,0.0767931905501,2.27872489309,24.0831586035,3.01441421641,0.0833741960852,22.1371134432,134.953454912,0.404332812391
IND_2014_2016,1.80263376451,7.09302313228,59.5693732626,12.42212444,0.466591232557,6.86539889907e-08,0.212413026813,19.8658479791,1.15078225342,3.07325486309,15.1755656186,68.9401223611,0.477312205233
IRN_2014_2016,22.7715035881,0.948273795438,167.131360568,0.341378566358,3.2597981195,3.19211075594,8.87584272531e-07,31.5438836929,0.0716101776297,3.20450821777,19.7022756692,32.9021556024,3.22603350931
ISR_2014_2016,57.6150238367,0.00272817316167,0.130389016975,0.00694444077467,20.1669057673,0.016054637709,1.6115966325,0.0657467090203,0.000199377818333,0.00100119257533,0.0194439760697,0.0160764460323,1.85515774979
JPN_2014_2016,13.8634050092,7.50610596082,42.5843591777,3.70654057565,6.64133514412,2.30382603733,15.0807265206,16.7768292373,5.55241756971,0.600462746053,18.2576820558,55.3089199681,0.139967318388
KAZ_2014_2016,14.5384951044,0.567691774144,143.441187144,2.61138479619,17.2308607522,2.1796957197,4.75394885278,27.8884517191,6.33461748759,1.03580535889,15.2644812821,11.3692273758,8.04259956571
KOR_2014_2016,16.622417143,1.92210303354,48.0537847097,2.93758910075,10.0024659853,2.58462071413,27.9375826047,31.1768690799,8.66464161624,0.1971639691,12.8201193843,63.4895320036,0.169075811898
MEX_2014_2016,26.1957868105,141.397706196,47.5196754444,5.92719224903,8.7514081339,3.70684048585,11.667075461,34.9027455615,0.0,1.68110291179,20.5177397987,8.17619172578,0.527244776845
MOZ_2014_2016,1.79262246211,52.3628430215,20.0388229906,10.1082234969,0.817376636731,0.018437872217,3.83762890132,6.82700074762,3.21798680224e-06,0.0353389913391,3.78801723751,25.5246694157,0.775841124506
MYS_2014_2016,41.5132920712,1.58258324017,31.5981122016,2.07754618021e-05,5.2524904627,0.66744587932,6.36939436173,56.8133047575,2.96792314757e-06,0.451083540867,28.9652118003,86.9042417737,1.05343466299
NGA_2014_2016,0.904589210683,33.6509230773,19.6075367092,36.3923151578,1.65464228017,0.0606630823419,1.10472091101,8.53167106015,1.74561536096,0.105247851799,14.1211774862,27.8337703599,2.34457908021
NZL_2014_2016,35.8228832295,6.32228500913,79.9087843522,11.8533205784,13.2023997929,8.62251665717,17.523237954,48.642939645,0.0,27.6998082858,19.9939338828,10.3094528942,3.13982028649
PAK_2014_2016,4.41134699941,8.05793836819,125.688601885,2.8186894848,6.28802293548,0.0082222186861,3.71667586406e-07,26.1636753176,4.76496910943e-07,3.80994101767,20.8260455087,11.5822322257,2.11816862962
PER_2014_2016,37.6304744821,18.1129671325,60.5634890237,6.07911161028,4.692112912,0.859848789657,3.31513366876,39.001497734,0.0283856317533,0.371586399673,21.4236797464,65.3631362076,1.23401153138
PHL_2014_2016,11.4430024254,18.9770189267,23.3558896318,0.0397298183055,2.97119941971,0.25341863833,14.1274521491,22.9122680243,0.0127797206285,0.218280903584,11.3149519917,116.906240565,0.498211921551
PRY_2014_2016,5.96425628159,54.9841827348,50.963787754,9.49042058162e-05,24.242242969,0.280320809282,20.992397739,20.0327165637,18.5515942949,1.35577438387e-05,18.5862321409,6.49386730679,0.530258419798
RUS_2014_2016,28.0541972497,1.34781071494,100.621336507,14.3627864548,10.623101316,5.39427319852,19.3597943927,38.6218649315,0.0,3.02441338398,25.8147365239,5.35017984643,1.14062272401
SAU_2014_2016,42.7821769304,0.190356902956,100.377908676,2.85535354434,3.97618270749,6.87352061714,0.247463973843,37.6938827026,2.85535357607e-06,1.77868943652,18.0435977968,43.9055897473,5.43850666583
SDN_2014_2016,0.000950821301,0.00113640896167,0.0458478127567,0.081406371677,0.00684287953633,0.00298128885,1.71233333333e-09,0.0319238315987,1.71233333333e-09,0.000324491297,0.008688672814,0.00161592162833,0.00905656200567
THA_2014_2016,10.1892112607,1.25103859317,16.3166485376,1.47181010962,1.75487093137,0.238912630395,10.9978830081,42.3464109602,0.206474666359,0.179352534162,12.9883290717,102.286076004,0.0431602318741
TUR_2014_2016,17.4162350655,16.0728918808,209.064468916,3.71527165403,8.29596179647,2.08701076242,0.0658912270052,29.4678282579,0.916146068779,2.88111110147,26.5747598489,9.30628985028,4.09385767148
TZA_2014_2016,1.49793047291,68.3993150148,14.7667051435,19.5659237703,4.07623769703,0.246855742026,0.243073463288,12.1535681545,0.0183355030633,0.603447121944,7.15610849734,28.3997544564,1.0698526138
UKR_2014_2016,22.2667237254,10.9335111514,120.899288002,19.5448407289,5.80374546186,2.91451382329,12.8250038165,40.5733154361,3.03509109648,2.20951594729,17.8526792758,2.78187733993,0.373078176431
URY_2014_2016,14.6109462601,31.4714286355,112.200577391,1.16560996061,44.334651331,17.8788042195,13.938236862,41.9591254341,0.722758817547,0.708834304222,30.3526913377,8.07819360276,5.8097608005
USA_2014_2016,46.9638569207,16.0767317932,81.1416976179,2.92134991899,25.0838385333,16.1161242607,22.1743699736,33.3325072397,0.0,2.55284287103,38.6344534978,12.3596688658,0.413737428371
VNM_2014_2016,13.119232069,6.09843757661,15.5136659758,0.0755050387944,9.78659862547,0.0448680259877,28.9963430679,16.9585670296,0.444169474994,0.151023080239,12.2395538388,159.353219159,0.116198273061
ZAF_2014_2016,31.7429982849,89.1473398167,57.8718296898,3.94563261436,10.7162741133,0.865627367586,3.43553594179,34.6596550606,1.50380183694,0.215085892784,22.4237619996,16.3678491639,3.06921847359
ZMB_2014_2016,2.69628182767,89.0014334653,14.8292000353,2.41782919119,9.07900646846,0.122915660378,1.5566494556,13.5683845177,0.39304927827,0.0224893829688,8.8527238856,2.42392057221,0.542988023692
